index,source,txt_empty,rowContainsCode_gpt4o,wme$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$chosen,wme$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$rejected,wme$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$chosen,wme$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$rejected,wme$wo_prompt$internlm/internlm2-1_8b-reward$chosen,wme$wo_prompt$internlm/internlm2-1_8b-reward$rejected,wme$wo_prompt$weqweasdas/RM-Mistral-7B$chosen,wme$wo_prompt$weqweasdas/RM-Mistral-7B$rejected,wme$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$chosen,wme$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$rejected,wme$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$chosen,wme$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$rejected,wme$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$chosen,wme$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$rejected,wme$wo_prompt$allenai/tulu-2-dpo-7b$chosen,wme$wo_prompt$allenai/tulu-2-dpo-7b$rejected,wme$wo_prompt$Ray2333/GRM-llama3-8B-distill$chosen,wme$wo_prompt$Ray2333/GRM-llama3-8B-distill$rejected,wme$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$chosen,wme$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$rejected,wme$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$chosen,wme$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$rejected,wme$wo_prompt$Qwen/Qwen1.5-7B-Chat$chosen,wme$wo_prompt$Qwen/Qwen1.5-7B-Chat$rejected,wme$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$chosen,wme$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$rejected,wme$wo_prompt$openbmb/Eurus-RM-7b$chosen,wme$wo_prompt$openbmb/Eurus-RM-7b$rejected,wme$wo_prompt$internlm/internlm2-20b-reward$chosen,wme$wo_prompt$internlm/internlm2-20b-reward$rejected,wme$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$chosen,wme$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$rejected,wme$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$chosen,wme$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$rejected,aal$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$chosen,aal$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$rejected,aal$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$chosen,aal$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$rejected,aal$wo_prompt$internlm/internlm2-1_8b-reward$chosen,aal$wo_prompt$internlm/internlm2-1_8b-reward$rejected,aal$wo_prompt$weqweasdas/RM-Mistral-7B$chosen,aal$wo_prompt$weqweasdas/RM-Mistral-7B$rejected,aal$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$chosen,aal$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$rejected,aal$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$chosen,aal$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$rejected,aal$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$chosen,aal$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$rejected,aal$wo_prompt$allenai/tulu-2-dpo-7b$chosen,aal$wo_prompt$allenai/tulu-2-dpo-7b$rejected,aal$wo_prompt$Ray2333/GRM-llama3-8B-distill$chosen,aal$wo_prompt$Ray2333/GRM-llama3-8B-distill$rejected,aal$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$chosen,aal$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$rejected,aal$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$chosen,aal$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$rejected,aal$wo_prompt$Qwen/Qwen1.5-7B-Chat$chosen,aal$wo_prompt$Qwen/Qwen1.5-7B-Chat$rejected,aal$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$chosen,aal$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$rejected,aal$wo_prompt$openbmb/Eurus-RM-7b$chosen,aal$wo_prompt$openbmb/Eurus-RM-7b$rejected,aal$wo_prompt$internlm/internlm2-20b-reward$chosen,aal$wo_prompt$internlm/internlm2-20b-reward$rejected,aal$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$chosen,aal$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$rejected,aal$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$chosen,aal$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$rejected
1770,groenwold,,False,-6.75390625,-6.75390625,-6.171875,-6.171875,-1.845703125,-1.845703125,-3.00390625,-3.00390625,19.140625,19.140625,-8.3359375,-8.3359375,-9.3046875,-9.3046875,-32.11763000488281,-32.11763000488281,-3.697265625,-3.697265625,-11.5859375,-11.5859375,-21.014450073242188,-21.014450073242188,-87.09945678710938,-87.09945678710938,-12.709701538085938,-12.709701538085938,-727.5,-727.5,-1.0947265625,-1.0947265625,-12.015625,-12.015625,-96.4716796875,-96.4716796875,-7.85546875,-7.85546875,-6.328125,-6.328125,-1.626953125,-1.626953125,-3.791015625,-3.791015625,21.9375,21.9375,-8.84375,-8.84375,-10.359375,-10.359375,-21.913177490234375,-21.913177490234375,-3.943359375,-3.943359375,-12.015625,-12.015625,-20.8973388671875,-20.8973388671875,-115.88894653320312,-115.88894653320312,-23.348785400390625,-23.348785400390625,-704.5,-704.5,-1.208984375,-1.208984375,-12.3125,-12.3125,-79.57881164550781,-79.57881164550781
1771,groenwold,,False,-7.125,-7.125,-6.55078125,-6.55078125,-2.10546875,-2.10546875,-2.94921875,-2.94921875,20.640625,20.640625,-8.0703125,-8.0703125,-9.84375,-9.84375,-29.72869873046875,-29.72869873046875,-4.06640625,-4.06640625,-10.6484375,-10.6484375,-23.653411865234375,-23.653411865234375,-61.66145324707031,-61.66145324707031,-19.134811401367188,-19.134811401367188,-649.0,-649.0,-1.3349609375,-1.3349609375,-10.109375,-10.109375,-88.01338958740234,-88.01338958740234,-6.25390625,-6.25390625,-6.46875,-6.46875,-2.046875,-2.046875,-2.798828125,-2.798828125,18.5,18.5,-7.85546875,-7.85546875,-9.484375,-9.484375,-16.967300415039062,-16.967300415039062,-4.359375,-4.359375,-11.0546875,-11.0546875,-20.225296020507812,-20.225296020507812,-72.19477844238281,-72.19477844238281,-23.662704467773438,-23.662704467773438,-705.5,-705.5,-1.07421875,-1.07421875,-9.5546875,-9.5546875,-58.65019226074219,-58.65019226074219
1772,groenwold,,False,-6.60546875,-6.60546875,-5.81640625,-5.81640625,-2.21484375,-2.21484375,-2.970703125,-2.970703125,19.046875,19.046875,-8.3203125,-8.3203125,-8.8046875,-8.8046875,-26.144805908203125,-26.144805908203125,-5.52734375,-5.52734375,-11.296875,-11.296875,-18.518585205078125,-18.518585205078125,-44.77801513671875,-44.77801513671875,-14.832427978515625,-14.832427978515625,-724.0,-724.0,-0.9760742187499999,-0.9760742187499999,-9.9921875,-9.9921875,-76.57415771484375,-76.57415771484375,-6.30859375,-6.30859375,-5.81640625,-5.81640625,-2.1328125,-2.1328125,-2.771484375,-2.771484375,19.546875,19.546875,-8.203125,-8.203125,-8.3984375,-8.3984375,-25.9149169921875,-25.9149169921875,-5.28125,-5.28125,-11.0390625,-11.0390625,-16.238677978515625,-16.238677978515625,-45.652069091796875,-45.652069091796875,-20.692459106445312,-20.692459106445312,-681.0,-681.0,-0.767578125,-0.767578125,-9.7421875,-9.7421875,-70.52745056152344,-70.52745056152344
1773,groenwold,,False,-7.7421875,-7.7421875,-6.23828125,-6.23828125,-2.02734375,-2.02734375,-3.19921875,-3.19921875,19.0625,19.0625,-8.09375,-8.09375,-9.921875,-9.921875,-30.82159423828125,-30.82159423828125,-4.796875,-4.796875,-11.2421875,-11.2421875,-21.408737182617188,-21.408737182617188,-71.68121337890625,-71.68121337890625,-32.83551025390625,-32.83551025390625,-788.5,-788.5,-1.58203125,-1.58203125,-10.390625,-10.390625,-85.77001953125,-85.77001953125,-7.421875,-7.421875,-6.76171875,-6.76171875,-2.078125,-2.078125,-1.5107421875,-1.5107421875,19.265625,19.265625,-7.26953125,-7.26953125,-8.953125,-8.953125,-22.95660400390625,-22.95660400390625,-2.865234375,-2.865234375,-11.109375,-11.109375,-15.706436157226562,-15.706436157226562,-65.93810272216797,-65.93810272216797,-22.837478637695312,-22.837478637695312,-732.0,-732.0,-1.787109375,-1.787109375,-10.390625,-10.390625,-65.65349578857422,-65.65349578857422
1774,groenwold,,False,-5.546875,-5.546875,-5.61328125,-5.61328125,-1.0361328125,-1.0361328125,-2.4296875,-2.4296875,20.046875,20.046875,-7.5703125,-7.5703125,-8.203125,-8.203125,-27.229568481445312,-27.229568481445312,-3.697265625,-3.697265625,-10.5703125,-10.5703125,-22.359230041503906,-22.359230041503906,-49.33296203613281,-49.33296203613281,-19.850135803222656,-19.850135803222656,-661.5,-661.5,-1.0029296875,-1.0029296875,-10.6015625,-10.6015625,-95.76251983642578,-95.76251983642578,-6.734375,-6.734375,-5.81640625,-5.81640625,-1.4677734375,-1.4677734375,-2.56640625,-2.56640625,20.1875,20.1875,-8.1953125,-8.1953125,-8.2890625,-8.2890625,-25.726043701171875,-25.726043701171875,-3.224609375,-3.224609375,-11.2421875,-11.2421875,-24.568954467773438,-24.568954467773438,-76.708984375,-76.708984375,-34.16749572753906,-34.16749572753906,-714.0,-714.0,-0.9311523437499999,-0.9311523437499999,-10.2421875,-10.2421875,-85.2999496459961,-85.2999496459961
1775,groenwold,,False,-5.0859375,-5.0859375,-6.1171875,-6.1171875,-1.8134765625,-1.8134765625,-3.015625,-3.015625,19.6875,19.6875,-8.8515625,-8.8515625,-8.984375,-8.984375,-29.424346923828125,-29.424346923828125,-4.7734375,-4.7734375,-10.4453125,-10.4453125,-14.863327026367188,-14.863327026367188,-63.08219909667969,-63.08219909667969,-19.628936767578125,-19.628936767578125,-771.0,-771.0,-1.3740234375,-1.3740234375,-9.1484375,-9.1484375,-76.14690399169922,-76.14690399169922,-6.14453125,-6.14453125,-6.15625,-6.15625,-1.8671875,-1.8671875,-2.96484375,-2.96484375,17.59375,17.59375,-8.9296875,-8.9296875,-10.0234375,-10.0234375,-35.06733703613281,-35.06733703613281,-4.40234375,-4.40234375,-11.140625,-11.140625,-15.531402587890625,-15.531402587890625,-68.26939392089844,-68.26939392089844,-18.447265625,-18.447265625,-785.5,-785.5,-1.5791015625,-1.5791015625,-9.71875,-9.71875,-83.09260559082031,-83.09260559082031
1776,groenwold,,False,-8.6171875,-8.6171875,-6.1875,-6.1875,-2.21484375,-2.21484375,-3.52734375,-3.52734375,17.828125,17.828125,-9.1484375,-9.1484375,-9.2578125,-9.2578125,-25.751510620117188,-25.751510620117188,-5.36328125,-5.36328125,-11.4296875,-11.4296875,-19.772811889648438,-19.772811889648438,-93.66985321044922,-93.66985321044922,-24.163665771484375,-24.163665771484375,-822.0,-822.0,-1.71484375,-1.71484375,-9.96875,-9.96875,-124.82308959960938,-124.82308959960938,-8.3125,-8.3125,-6.53515625,-6.53515625,-1.84765625,-1.84765625,-2.63671875,-2.63671875,19.109375,19.109375,-8.75,-8.75,-8.9296875,-8.9296875,-23.231201171875,-23.231201171875,-3.974609375,-3.974609375,-11.7109375,-11.7109375,-21.286026000976562,-21.286026000976562,-65.07975769042969,-65.07975769042969,-18.020904541015625,-18.020904541015625,-738.0,-738.0,-1.6220703125,-1.6220703125,-12.671875,-12.671875,-115.85556030273438,-115.85556030273438
1777,groenwold,,False,-7.140625,-7.140625,-6.17578125,-6.17578125,-1.515625,-1.515625,-2.98828125,-2.98828125,21.6875,21.6875,-7.05859375,-7.05859375,-9.6953125,-9.6953125,-17.97576904296875,-17.97576904296875,-3.716796875,-3.716796875,-10.421875,-10.421875,-18.298095703125,-18.298095703125,-50.50054931640625,-50.50054931640625,-10.154693603515625,-10.154693603515625,-666.0,-666.0,-1.04296875,-1.04296875,-9.28125,-9.28125,-65.12287902832031,-65.12287902832031,-6.71484375,-6.71484375,-6.33203125,-6.33203125,-1.75390625,-1.75390625,-2.64453125,-2.64453125,21.046875,21.046875,-7.015625,-7.015625,-9.5546875,-9.5546875,-17.529708862304688,-17.529708862304688,-3.087890625,-3.087890625,-10.96875,-10.96875,-15.921905517578125,-15.921905517578125,-75.43232727050781,-75.43232727050781,-9.664825439453125,-9.664825439453125,-676.0,-676.0,-1.4140625,-1.4140625,-8.984375,-8.984375,-61.42686462402344,-61.42686462402344
1778,groenwold,,False,-7.64453125,-7.64453125,-7.48828125,-7.48828125,-2.6875,-2.6875,-2.6328125,-2.6328125,18.03125,18.03125,-8.4609375,-8.4609375,-9.4140625,-9.4140625,-23.95306396484375,-23.95306396484375,-3.0390625,-3.0390625,-12.9765625,-12.9765625,-20.907073974609375,-20.907073974609375,-102.87510681152344,-102.87510681152344,-13.971343994140625,-13.971343994140625,-886.5,-886.5,-2.076171875,-2.076171875,-11.9765625,-11.9765625,-58.75367736816406,-58.75367736816406,-8.5546875,-8.5546875,-6.9609375,-6.9609375,-2.2890625,-2.2890625,-3.947265625,-3.947265625,18.65625,18.65625,-9.4609375,-9.4609375,-9.0,-9.0,-15.645751953125,-15.645751953125,-4.015625,-4.015625,-13.09375,-13.09375,-18.736801147460938,-18.736801147460938,-88.77603149414062,-88.77603149414062,-17.673080444335938,-17.673080444335938,-826.5,-826.5,-1.4169921875,-1.4169921875,-9.4609375,-9.4609375,-77.7716064453125,-77.7716064453125
1779,groenwold,,False,-8.203125,-8.203125,-6.421875,-6.421875,-2.28515625,-2.28515625,-4.40625,-4.40625,16.234375,16.234375,-9.5625,-9.5625,-9.5,-9.5,-29.62738037109375,-29.62738037109375,-5.390625,-5.390625,-11.953125,-11.953125,-20.301910400390625,-20.301910400390625,-78.60121154785156,-78.60121154785156,-41.10308837890625,-41.10308837890625,-813.5,-813.5,-1.4609375,-1.4609375,-10.15625,-10.15625,-83.82585906982422,-83.82585906982422,-9.2421875,-9.2421875,-6.8125,-6.8125,-1.8935546875,-1.8935546875,-3.666015625,-3.666015625,17.046875,17.046875,-9.1328125,-9.1328125,-9.109375,-9.109375,-20.045501708984375,-20.045501708984375,-3.755859375,-3.755859375,-12.0,-12.0,-15.951202392578125,-15.951202392578125,-110.93522644042969,-110.93522644042969,-22.856414794921875,-22.856414794921875,-842.0,-842.0,-1.0986328125,-1.0986328125,-10.078125,-10.078125,-54.69337463378906,-54.69337463378906
1780,groenwold,,False,-6.7734375,-6.7734375,-5.71484375,-5.71484375,-0.9702148437499999,-0.9702148437499999,-2.5,-2.5,18.765625,18.765625,-7.95703125,-7.95703125,-8.15625,-8.15625,-31.773696899414062,-31.773696899414062,-3.4296875,-3.4296875,-10.3671875,-10.3671875,-19.1986083984375,-19.1986083984375,-88.24830627441406,-88.24830627441406,-13.335601806640625,-13.335601806640625,-632.5,-632.5,-0.556640625,-0.556640625,-13.1875,-13.1875,-141.98036193847656,-141.98036193847656,-8.40625,-8.40625,-5.98828125,-5.98828125,-1.4287109375,-1.4287109375,-3.68359375,-3.68359375,20.796875,20.796875,-7.6953125,-7.6953125,-8.4140625,-8.4140625,-28.3160400390625,-28.3160400390625,-2.1171875,-2.1171875,-10.6875,-10.6875,-19.865386962890625,-19.865386962890625,-220.7464141845703,-220.7464141845703,-19.23992919921875,-19.23992919921875,-679.0,-679.0,-0.78955078125,-0.78955078125,-12.8125,-12.8125,-87.9322509765625,-87.9322509765625
1781,groenwold,,False,-9.0546875,-9.0546875,-5.6640625,-5.6640625,-1.7177734375,-1.7177734375,-4.2109375,-4.2109375,19.78125,19.78125,-8.8046875,-8.8046875,-8.6953125,-8.6953125,-24.055267333984375,-24.055267333984375,-5.25,-5.25,-10.609375,-10.609375,-18.260757446289062,-18.260757446289062,-67.59756469726562,-67.59756469726562,-24.014312744140625,-24.014312744140625,-748.0,-748.0,-1.033203125,-1.033203125,-10.109375,-10.109375,-60.4407958984375,-60.4407958984375,-9.2890625,-9.2890625,-5.8125,-5.8125,-1.7939453125,-1.7939453125,-3.8984375,-3.8984375,19.390625,19.390625,-8.8515625,-8.8515625,-8.796875,-8.796875,-28.254959106445312,-28.254959106445312,-5.578125,-5.578125,-10.546875,-10.546875,-18.747848510742188,-18.747848510742188,-91.90281677246094,-91.90281677246094,-26.614517211914062,-26.614517211914062,-768.5,-768.5,-1.087890625,-1.087890625,-10.3046875,-10.3046875,-52.89775085449219,-52.89775085449219
1782,groenwold,,False,-8.484375,-8.484375,-5.73828125,-5.73828125,-1.736328125,-1.736328125,-3.1796875,-3.1796875,19.6875,19.6875,-9.3046875,-9.3046875,-8.9921875,-8.9921875,-36.36358642578125,-36.36358642578125,-5.8125,-5.8125,-11.359375,-11.359375,-20.65643310546875,-20.65643310546875,-97.85072326660156,-97.85072326660156,-26.574737548828125,-26.574737548828125,-709.5,-709.5,-1.7470703125,-1.7470703125,-11.0390625,-11.0390625,-170.5289306640625,-170.5289306640625,-7.19921875,-7.19921875,-5.8984375,-5.8984375,-1.5546875,-1.5546875,-2.830078125,-2.830078125,20.328125,20.328125,-9.375,-9.375,-8.8359375,-8.8359375,-35.26255798339844,-35.26255798339844,-5.73828125,-5.73828125,-11.3359375,-11.3359375,-14.715362548828125,-14.715362548828125,-128.09735107421875,-128.09735107421875,-25.932342529296875,-25.932342529296875,-668.5,-668.5,-1.8115234375,-1.8115234375,-11.09375,-11.09375,-127.66160583496094,-127.66160583496094
1783,groenwold,,False,-8.4765625,-8.4765625,-5.125,-5.125,-1.9697265625,-1.9697265625,-2.814453125,-2.814453125,19.625,19.625,-8.3203125,-8.3203125,-9.1640625,-9.1640625,-25.944290161132812,-25.944290161132812,-3.404296875,-3.404296875,-10.5,-10.5,-16.482025146484375,-16.482025146484375,-61.38115692138672,-61.38115692138672,-24.022994995117188,-24.022994995117188,-659.0,-659.0,-0.9755859375,-0.9755859375,-10.2890625,-10.2890625,-111.61253356933594,-111.61253356933594,-7.41796875,-7.41796875,-5.51953125,-5.51953125,-1.5546875,-1.5546875,-2.8359375,-2.8359375,21.078125,21.078125,-7.9453125,-7.9453125,-8.84375,-8.84375,-34.03260803222656,-34.03260803222656,-2.904296875,-2.904296875,-10.2734375,-10.2734375,-16.62908935546875,-16.62908935546875,-83.48101806640625,-83.48101806640625,-21.019500732421875,-21.019500732421875,-667.0,-667.0,-1.3427734375,-1.3427734375,-9.6015625,-9.6015625,-94.48538208007812,-94.48538208007812
1784,groenwold,,False,-8.3125,-8.3125,-5.96875,-5.96875,-1.708984375,-1.708984375,-3.2421875,-3.2421875,19.015625,19.015625,-8.09375,-8.09375,-9.171875,-9.171875,-27.961807250976562,-27.961807250976562,-3.41796875,-3.41796875,-11.6171875,-11.6171875,-18.98138427734375,-18.98138427734375,-67.79701232910156,-67.79701232910156,-28.090927124023438,-28.090927124023438,-698.5,-698.5,-1.626953125,-1.626953125,-9.265625,-9.265625,-86.95249938964844,-86.95249938964844,-6.140625,-6.140625,-5.73046875,-5.73046875,-1.3759765625,-1.3759765625,-2.662109375,-2.662109375,19.921875,19.921875,-7.94921875,-7.94921875,-8.3125,-8.3125,-23.56011962890625,-23.56011962890625,-3.19140625,-3.19140625,-11.0234375,-11.0234375,-14.67852783203125,-14.67852783203125,-85.79340362548828,-85.79340362548828,-30.423171997070312,-30.423171997070312,-608.5,-608.5,-1.5400390625,-1.5400390625,-9.765625,-9.765625,-109.71919250488281,-109.71919250488281
1785,groenwold,,False,-7.796875,-7.796875,-5.7578125,-5.7578125,-2.494140625,-2.494140625,-3.265625,-3.265625,16.921875,16.921875,-8.2578125,-8.2578125,-9.2734375,-9.2734375,-31.920562744140625,-31.920562744140625,-3.580078125,-3.580078125,-11.65625,-11.65625,-17.5286865234375,-17.5286865234375,-64.06991577148438,-64.06991577148438,-21.624893188476562,-21.624893188476562,-737.0,-737.0,-1.626953125,-1.626953125,-9.984375,-9.984375,-80.76154327392578,-80.76154327392578,-6.84375,-6.84375,-6.28515625,-6.28515625,-2.314453125,-2.314453125,-3.7421875,-3.7421875,19.734375,19.734375,-8.3828125,-8.3828125,-9.28125,-9.28125,-18.7738037109375,-18.7738037109375,-3.857421875,-3.857421875,-12.015625,-12.015625,-19.740509033203125,-19.740509033203125,-51.046226501464844,-51.046226501464844,-17.298553466796875,-17.298553466796875,-752.5,-752.5,-1.59375,-1.59375,-9.921875,-9.921875,-61.603179931640625,-61.603179931640625
1786,groenwold,,False,-7.34375,-7.34375,-6.8671875,-6.8671875,-2.70703125,-2.70703125,-2.951171875,-2.951171875,18.953125,18.953125,-8.4921875,-8.4921875,-9.6015625,-9.6015625,-30.954864501953125,-30.954864501953125,-4.58984375,-4.58984375,-11.4140625,-11.4140625,-21.08526611328125,-21.08526611328125,-62.860748291015625,-62.860748291015625,-26.076400756835938,-26.076400756835938,-691.5,-691.5,-2.01171875,-2.01171875,-9.328125,-9.328125,-58.53507995605469,-58.53507995605469,-8.4765625,-8.4765625,-7.78515625,-7.78515625,-2.607421875,-2.607421875,-3.466796875,-3.466796875,18.015625,18.015625,-9.1484375,-9.1484375,-10.3125,-10.3125,-25.849456787109375,-25.849456787109375,-3.61328125,-3.61328125,-12.7421875,-12.7421875,-16.708358764648438,-16.708358764648438,-113.55119323730469,-113.55119323730469,-21.272018432617188,-21.272018432617188,-859.5,-859.5,-2.146484375,-2.146484375,-9.5234375,-9.5234375,-73.2294921875,-73.2294921875
1787,groenwold,,False,-7.9375,-7.9375,-6.33203125,-6.33203125,-2.255859375,-2.255859375,-3.31640625,-3.31640625,19.296875,19.296875,-8.5703125,-8.5703125,-8.859375,-8.859375,-39.55877685546875,-39.55877685546875,-4.2734375,-4.2734375,-11.7265625,-11.7265625,-29.353302001953125,-29.353302001953125,-107.6046142578125,-107.6046142578125,-34.80049133300781,-34.80049133300781,-739.5,-739.5,-1.3779296875,-1.3779296875,-12.640625,-12.640625,-131.83917236328125,-131.83917236328125,-7.27734375,-7.27734375,-6.5078125,-6.5078125,-2.103515625,-2.103515625,-3.19921875,-3.19921875,17.34375,17.34375,-8.8515625,-8.8515625,-9.21875,-9.21875,-40.04377746582031,-40.04377746582031,-3.681640625,-3.681640625,-12.171875,-12.171875,-24.61846923828125,-24.61846923828125,-103.84942626953125,-103.84942626953125,-18.757644653320312,-18.757644653320312,-745.5,-745.5,-0.9228515625,-0.9228515625,-11.3359375,-11.3359375,-125.11830139160156,-125.11830139160156
1788,groenwold,,False,-7.6328125,-7.6328125,-6.43359375,-6.43359375,-1.98828125,-1.98828125,-2.236328125,-2.236328125,18.828125,18.828125,-7.69140625,-7.69140625,-8.9921875,-8.9921875,-27.229827880859375,-27.229827880859375,-3.763671875,-3.763671875,-10.546875,-10.546875,-19.3927001953125,-19.3927001953125,-65.09562683105469,-65.09562683105469,-14.98358154296875,-14.98358154296875,-646.0,-646.0,-1.7255859375,-1.7255859375,-10.140625,-10.140625,-70.85513305664062,-70.85513305664062,-7.4140625,-7.4140625,-6.3984375,-6.3984375,-1.67578125,-1.67578125,-2.3046875,-2.3046875,18.96875,18.96875,-7.37109375,-7.37109375,-8.4921875,-8.4921875,-23.876861572265625,-23.876861572265625,-3.482421875,-3.482421875,-10.4296875,-10.4296875,-17.232177734375,-17.232177734375,-79.27200317382812,-79.27200317382812,-15.09246826171875,-15.09246826171875,-601.5,-601.5,-1.47265625,-1.47265625,-9.7734375,-9.7734375,-81.26304626464844,-81.26304626464844
1789,groenwold,,False,-9.078125,-9.078125,-5.546875,-5.546875,-1.5986328125,-1.5986328125,-3.4921875,-3.4921875,17.96875,17.96875,-8.796875,-8.796875,-8.375,-8.375,-16.369781494140625,-16.369781494140625,-5.7421875,-5.7421875,-10.8671875,-10.8671875,-21.868499755859375,-21.868499755859375,-49.68402099609375,-49.68402099609375,-7.970245361328125,-7.970245361328125,-674.0,-674.0,-1.1318359375,-1.1318359375,-9.921875,-9.921875,-80.11241149902344,-80.11241149902344,-9.328125,-9.328125,-5.85546875,-5.85546875,-1.5458984375,-1.5458984375,-4.0625,-4.0625,17.703125,17.703125,-9.65625,-9.65625,-8.609375,-8.609375,-15.452682495117188,-15.452682495117188,-6.5625,-6.5625,-12.3359375,-12.3359375,-20.024169921875,-20.024169921875,-109.85256958007812,-109.85256958007812,-19.327880859375,-19.327880859375,-774.0,-774.0,-1.365234375,-1.365234375,-10.1875,-10.1875,-84.03782653808594,-84.03782653808594
1790,groenwold,,False,-6.47265625,-6.47265625,-7.03515625,-7.03515625,-2.453125,-2.453125,-1.9091796875,-1.9091796875,18.734375,18.734375,-8.28125,-8.28125,-9.3984375,-9.3984375,-20.938720703125,-20.938720703125,-2.51953125,-2.51953125,-11.59375,-11.59375,-19.92462158203125,-19.92462158203125,-100.62346649169922,-100.62346649169922,-8.726531982421875,-8.726531982421875,-781.0,-781.0,-2.611328125,-2.611328125,-9.90625,-9.90625,-120.85481262207031,-120.85481262207031,-7.14453125,-7.14453125,-6.73046875,-6.73046875,-2.3125,-2.3125,-1.9990234375,-1.9990234375,18.828125,18.828125,-7.75390625,-7.75390625,-9.2421875,-9.2421875,-28.351242065429688,-28.351242065429688,-2.412109375,-2.412109375,-11.4140625,-11.4140625,-18.505035400390625,-18.505035400390625,-103.18112182617188,-103.18112182617188,-19.173385620117188,-19.173385620117188,-796.0,-796.0,-2.388671875,-2.388671875,-12.828125,-12.828125,-101.10345458984375,-101.10345458984375
1791,groenwold,,False,-5.734375,-5.734375,-6.359375,-6.359375,-2.146484375,-2.146484375,-2.814453125,-2.814453125,20.5,20.5,-6.65234375,-6.65234375,-8.359375,-8.359375,-26.59375,-26.59375,-2.431640625,-2.431640625,-10.03125,-10.03125,-22.989334106445312,-22.989334106445312,-77.49030303955078,-77.49030303955078,-17.269729614257812,-17.269729614257812,-713.0,-713.0,-1.0205078125,-1.0205078125,-9.2578125,-9.2578125,-113.71658325195312,-113.71658325195312,-7.44140625,-7.44140625,-5.8203125,-5.8203125,-2.451171875,-2.451171875,-2.71875,-2.71875,20.828125,20.828125,-7.60546875,-7.60546875,-7.921875,-7.921875,-39.5682373046875,-39.5682373046875,-3.36328125,-3.36328125,-10.640625,-10.640625,-21.497451782226562,-21.497451782226562,-66.38937377929688,-66.38937377929688,-17.475021362304688,-17.475021362304688,-575.0,-575.0,-1.37890625,-1.37890625,-12.46875,-12.46875,-95.34562683105469,-95.34562683105469
